dwell_time,flight_time
0.08810114860534668,0.532320499420166
0.09580469131469727,0.10657191276550293
0.09605813026428223,0.0
0.07964277267456055,0.037674903869628906
0.10463452339172363,0.04758024215698242
0.10198450088500977,0.2220911979675293
0.09133625030517578,0.9561576843261719
0.03807950019836426,0.19579124450683594
0.07344222068786621,0.14301753044128418
0.042562246322631836,0.3726067543029785
0.09919023513793945,0.036346435546875
0.0942983627319336,0.10819435119628906
0.05872702598571777,0.10068392753601074
0.09721946716308594,0.4084641933441162
0.07272505760192871,0.12781953811645508
0.05977010726928711,0.41121864318847656
0.7344396114349365,27.608882427215576
0.06508636474609375,0.08900833129882812
0.05406808853149414,0.0022776126861572266
0.06927704811096191,0.13293099403381348
0.08093476295471191,0.1411120891571045
0.06932663917541504,0.0683598518371582
0.0762624740600586,1.4190828800201416
0.09976363182067871,0.11254143714904785
0.16120100021362305,0.11912083625793457
0.09340548515319824,0.37743568420410156
0.10852718353271484,0.5742194652557373
0.0664069652557373,0.09069585800170898
0.08155989646911621,0.16028571128845215
0.0798788070678711,0.09828853607177734
0.08429479598999023,0.22737526893615723
0.0731344223022461,0.05174589157104492
0.08727574348449707,0.19556951522827148
0.06926679611206055,0.07911443710327148
0.13168740272521973,0.12109589576721191
0.07284069061279297,1.110353946685791
0.09980463981628418,0.36046767234802246
0.0687096118927002,0.10058879852294922
0.10191941261291504,0.024303674697875977
0.09236788749694824,0.14800739288330078
0.0356287956237793,0.09209513664245605
0.0866243839263916,0.03850078582763672
0.06253194808959961,0.001998424530029297
0.06789016723632812,0.3580441474914551
0.0771641731262207,0.07268166542053223
0.08051061630249023,0.12913203239440918
0.05694007873535156,0.02518463134765625
0.1176457405090332,1.0184721946716309
0.09294867515563965,0.5987198352813721
0.129439115524292,0.1210782527923584
0.03317427635192871,0.4660220146179199
0.06913328170776367,0.3270742893218994
0.08552074432373047,0.12749648094177246
0.06660270690917969,0.12294745445251465
0.059348106384277344,0.48356056213378906
0.0996694564819336,0.838282585144043
0.06447935104370117,0.3551323413848877
0.06508755683898926,0.11407256126403809
0.06679439544677734,0.5988280773162842
0.04722237586975098,1.822582483291626
0.06337594985961914,0.17440104484558105
0.08256959915161133,0.07075619697570801
0.06866908073425293,0.048352718353271484
0.07958459854125977,0.9045519828796387
0.09977173805236816,0.350419282913208
0.05899834632873535,0.07320380210876465
0.11229610443115234,0.06901192665100098
0.06795430183410645,0.08509111404418945
0.08007502555847168,0.6794970035552979
0.07440948486328125,0.16953539848327637
0.09896636009216309,0.06638407707214355
0.08740448951721191,0.11386775970458984
0.09459781646728516,0.7258951663970947
0.09735727310180664,0.07134461402893066
0.1170504093170166,0.06919360160827637
0.1109762191772461,0.08068680763244629
0.07805943489074707,0.10827064514160156
0.0946352481842041,0.39398741722106934
0.07837462425231934,0.04323720932006836
0.08648371696472168,0.1758115291595459
0.060889244079589844,0.07107329368591309
0.08960628509521484,0.24874424934387207
0.07088088989257812,0.16723966598510742
0.23000168800354004,0.8034014701843262
0.09763145446777344,0.14924216270446777
0.07147693634033203,0.10164666175842285
0.10601234436035156,0.11875772476196289
0.06365323066711426,1.0551371574401855
0.054251909255981445,0.1513996124267578
0.06411123275756836,0.08955836296081543
0.08943581581115723,0.0340116024017334
0.09768033027648926,0.05932116508483887
0.08582782745361328,0.16938161849975586
0.08949780464172363,0.06934189796447754
0.07725858688354492,0.06873703002929688
0.08379268646240234,0.052266597747802734
0.09283828735351562,0.703538179397583
0.11375761032104492,0.17403364181518555
0.062216997146606445,0.28206849098205566
0.0644826889038086,0.34760451316833496
0.033196449279785156,0.4634716510772705
0.0672755241394043,0.5085344314575195
0.12386488914489746,0.37501025199890137
0.06380939483642578,0.07508230209350586
0.04357004165649414,0.15033459663391113
0.10329723358154297,1.6673541069030762
0.20179319381713867,0.07447147369384766
0.09012913703918457,0.06098771095275879
0.0743715763092041,0.19214367866516113
0.08666133880615234,0.3943674564361572
0.06994199752807617,0.34213757514953613
0.09096360206604004,2.0388476848602295
0.07553839683532715,0.13971257209777832
0.08521723747253418,0.023046493530273438
0.09656381607055664,0.1546335220336914
0.04549837112426758,0.10099959373474121
0.09115052223205566,0.00769352912902832
0.07531857490539551,0.03612661361694336
0.09489679336547852,1.1778619289398193
0.10377931594848633,0.012219429016113281
0.05218958854675293,0.09071731567382812
0.07506179809570312,0.10416197776794434
0.06024336814880371,0.05904865264892578
0.10908079147338867,0.1501476764678955
0.06171703338623047,0.12426495552062988
0.2152853012084961,0.0019960403442382812
0.1084129810333252,1.2540199756622314
0.06760239601135254,0.3885385990142822
0.04117107391357422,0.2620391845703125
0.06752562522888184,1.967820405960083
0.10452032089233398,0.1717510223388672
0.07806539535522461,0.16641569137573242
0.06977176666259766,0.07501721382141113
0.09886312484741211,0.058435678482055664
0.12296581268310547,0.11232376098632812
0.16703248023986816,0.04693961143493652
0.11609339714050293,1.2852637767791748
0.0905296802520752,0.2368764877319336
0.07375693321228027,0.0743560791015625
0.07153463363647461,0.17993783950805664
0.05942535400390625,0.2440321445465088
0.04918169975280762,0.1539616584777832
0.07439088821411133,0.0667734146118164
0.07641983032226562,0.1883409023284912
0.052687883377075195,0.09968400001525879
0.09391498565673828,0.08823609352111816
0.1071319580078125,0.710594892501831
0.0782327651977539,0.2819859981536865
0.14176535606384277,0.04439139366149902
0.11951231956481934,0.05770611763000488
0.09347248077392578,0.029896974563598633
0.10934829711914062,0.03724312782287598
0.09188461303710938,0.3298478126525879
0.09868097305297852,0.16193723678588867
0.07816052436828613,0.3167080879211426
0.0816805362701416,0.0641632080078125
0.057221174240112305,0.17534685134887695
0.051568031311035156,0.11357927322387695
0.07979011535644531,0.07440805435180664
0.067901611328125,0.16016721725463867
0.06750750541687012,0.054418087005615234
0.08343863487243652,0.07771110534667969
0.04387187957763672,2.0613162517547607
0.0998678207397461,0.10534787178039551
0.0900123119354248,0.06360983848571777
0.10193896293640137,0.13057422637939453
0.048374176025390625,0.08943390846252441
0.08274507522583008,0.1181182861328125
0.1302025318145752,0.22652029991149902
0.07113027572631836,0.18790721893310547
0.1040945053100586,2.0985357761383057
0.23837637901306152,0.2837376594543457
0.06909823417663574,0.02816486358642578
0.08889317512512207,0.06558012962341309
0.07933378219604492,0.48586583137512207
0.06919217109680176,0.15218377113342285
0.07308626174926758,0.04938793182373047
0.12133908271789551,0.61704421043396
0.06699991226196289,0.05834341049194336
0.05901837348937988,0.10570383071899414
0.07275629043579102,0.08432769775390625
0.0958564281463623,0.011480569839477539
0.09098601341247559,1.2153003215789795
0.09798526763916016,0.08369112014770508
0.09636831283569336,0.05566573143005371
0.06342172622680664,0.05883455276489258
0.0640406608581543,0.11945199966430664
0.05749917030334473,0.10304832458496094
0.07347702980041504,0.028150081634521484
0.0992276668548584,0.04043459892272949
0.05700111389160156,0.027905702590942383
0.08380627632141113,1.405517339706421
0.14049816131591797,0.07619976997375488
0.09457159042358398,0.15591025352478027
0.09407687187194824,0.08361244201660156
0.06447792053222656,0.10285329818725586
0.07875657081604004,0.01373600959777832
0.09774184226989746,0.06090378761291504
0.08243989944458008,0.15068316459655762
0.10065317153930664,0.6024432182312012
0.10668349266052246,0.23961400985717773
0.08604049682617188,0.013158559799194336
0.16297268867492676,0.059042930603027344
0.09955716133117676,0.06430578231811523
0.07285428047180176,0.07231307029724121
0.09022068977355957,0.0910348892211914
0.09240889549255371,0.1679978370666504
0.08433246612548828,0.11801290512084961
0.07252788543701172,0.25618648529052734
0.07317447662353516,0.03725719451904297
0.07965397834777832,0.07897186279296875
0.09731912612915039,0.027240991592407227
0.09897232055664062,0.11768198013305664
0.09653377532958984,0.04872274398803711
0.08397889137268066,0.07911348342895508
0.08592343330383301,1.4256281852722168
0.10390257835388184,0.14040231704711914
0.08922934532165527,0.1536092758178711
0.05147218704223633,0.44952964782714844
0.07972836494445801,0.6610581874847412
0.11081957817077637,0.3305373191833496
0.062340736389160156,0.08536815643310547
0.11461305618286133,0.11922669410705566
0.0728611946105957,0.052824974060058594
0.0978844165802002,0.5532166957855225
0.07086682319641113,0.16033720970153809
0.09389472007751465,0.049343109130859375
0.08173942565917969,0.8147103786468506
0.07927918434143066,0.32865381240844727
0.10942745208740234,0.05490851402282715
0.06638574600219727,0.04958534240722656
0.09741592407226562,0.25366926193237305
0.08710932731628418,0.1633610725402832
0.12360692024230957,1.4869744777679443
0.05280041694641113,0.05912303924560547
0.08819103240966797,0.5440239906311035
0.07439947128295898,0.23144865036010742
0.09766173362731934,0.10472917556762695
0.08089375495910645,2.333153486251831
0.04908323287963867,0.1869652271270752
0.0605158805847168,0.08603262901306152
0.08650016784667969,0.04956960678100586
0.09599947929382324,0.06499075889587402
0.07301831245422363,0.19792580604553223
0.07262396812438965,0.11366844177246094
0.07368230819702148,0.11832737922668457
0.08878564834594727,0.07638311386108398
0.06689071655273438,0.8941328525543213
0.09439539909362793,0.2785654067993164
0.09237408638000488,0.020885467529296875
0.09240508079528809,0.025269269943237305
0.08407282829284668,0.04317617416381836
0.10721659660339355,1.1808116436004639
0.058464765548706055,0.1024622917175293
0.08457684516906738,0.19485187530517578
0.06867837905883789,0.06397676467895508
0.13329172134399414,0.08756399154663086
0.08123159408569336,0.12720060348510742
0.07248258590698242,0.06838583946228027
0.11896157264709473,0.0031671524047851562
0.06508350372314453,0.21605515480041504
0.0843973159790039,0.11938214302062988
0.08246111869812012,0.08477902412414551
0.06226491928100586,1.560605525970459
0.08226394653320312,0.49167299270629883
0.11305594444274902,0.03133964538574219
0.08026361465454102,0.14184927940368652
0.06199002265930176,0.09806060791015625
0.08702921867370605,0.04219818115234375
0.11912298202514648,0.021727323532104492
0.15514159202575684,0.3334958553314209
0.051631927490234375,0.09538006782531738
0.08553433418273926,0.39601683616638184
0.09644055366516113,0.047304630279541016
0.07803821563720703,1.8993210792541504
0.09082245826721191,0.0616912841796875
0.07958722114562988,0.05804252624511719
0.07953047752380371,0.10010433197021484
0.023123979568481445,0.18544936180114746
0.07404255867004395,0.15661287307739258
0.07227516174316406,0.10147666931152344
0.09813117980957031,0.04424881935119629
0.0988154411315918,0.012928009033203125
0.0997459888458252,0.22737669944763184
0.09115409851074219,0.10286307334899902
0.08123302459716797,0.0515437126159668
0.09784960746765137,0.030295133590698242
0.07739377021789551,0.07618856430053711
0.09144330024719238,0.08570027351379395
0.09654760360717773,0.4551050662994385
0.08966326713562012,0.09161210060119629
0.08115530014038086,1.9350073337554932
0.04840254783630371,0.09034585952758789
0.06944966316223145,0.140061616897583
0.07235240936279297,0.001001596450805664
0.12246084213256836,0.06279253959655762
0.09764337539672852,0.09491157531738281
0.0802915096282959,0.08867239952087402
0.08975577354431152,0.04378080368041992
0.0749657154083252,0.06793665885925293
0.09442567825317383,0.002104520797729492
0.07317543029785156,0.043480634689331055
0.07829475402832031,0.19799280166625977
0.09769630432128906,0.04494476318359375
0.07346653938293457,0.0798025131225586
0.09410643577575684,0.09490084648132324
0.0832209587097168,0.6887912750244141
0.057558536529541016,1.521470546722412
0.0783848762512207,0.060871124267578125
0.10222005844116211,0.05702972412109375
0.09649825096130371,0.04613232612609863
0.11620306968688965,0.06750369071960449
0.07308101654052734,0.08806467056274414
0.07860970497131348,0.09395313262939453
0.05902743339538574,0.03678321838378906
0.08598542213439941,0.11922597885131836
0.09427690505981445,0.18172478675842285
0.06823968887329102,0.06152081489562988
0.06874394416809082,8.461548805236816
